Main Category,URL,is_processed
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/baked-nachos/balance-shots-sweet-corn-70g/p/637772,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/hot-sauces/giardino-hot-ketchup-500g/p/589967,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/kids-chocolates/tekka-chocolate-egg-girl-20g/p/522309,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/wave-cocoa-wafer-milk-cream-5p/p/561772,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/foul-medamas-broad-beans/americana-foul-iskandarani-400g/p/453409,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/munchi-wafer-vegan-1p/p/583114,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-flakes/yollo-s-cocoa-scoops-250g/p/574738,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/baking-soda-rising-agents-shortenings/cook-s-baking-powder-16g-50pcs/p/132601,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cake-muffin/todo-vanilla-cupcake-choco-1p/p/625736,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafacinnamon60g/p/539398,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/freska-coated-sticks-20g-12/p/576303,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/salmon/fisherman-smoked-salmon-170-g/p/538290,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/baked-nachos/spuds-truffle-cheese-94g/p/628862,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/safrron/dates-almonds-dark-chocolate100-g/p/621770,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/abu-auf-ground-cloves-75g/p/578080,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/rehana-cumin-65g/p/579377,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-flakes/yollo-s-choco-flakes-250g/p/574736,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/barely-bran-dietary-fibers-/p/523065,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/short-cut-pasta/masreya-pasta-small-rings-350g/p/17588,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices-herbs/spysi-mix-for-shish-tawook-90g/p/315564,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/og-wafer-vanilla-1p-6/p/598222,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/street-food-sauce/mc-sauce-buffalo-wings-325g/p/549765,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chewing-gum/mentos-pure-fresh-gum-3d-mint-8-5g/p/532315,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/flavored-special-oils/sekem-flax-seed-oil-250m/p/469533,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-flakes/lite-bite-power-bubbles250g/p/576440,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mini-chocolates/m-m-s-milk-chocolate-100g/p/413610,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/couscous/dobella-couscous-jar-700g/p/488716,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/freska-white-sticks-hazelnut-2p/p/626970,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cake-muffin/mini-molto-mag-cheesecake-small-4p/p/629907,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/assorted-biscuits/elabd-orange-biscuits-18-pcs/p/560939,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/baked-nachos/raw-sea-salt-58g/p/636023,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mint-candy-delight/tic-tac-spearmint-10-2-gr/p/435587,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mini-chocolates/m-m-s-peanut-chocolate-82g/p/404871,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafa-meat-stock-mix-100gm/p/507799,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/soya-sauce/zumra-light-soya-sauce-625m/p/544008,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/special-shape-pasta/star-pasta-snails-400g/p/419536,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cake-muffin/today-infinity-cocoa-12p/p/623102,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/cadbury-bubbly-chocolate-28g-12/p/381755,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/black-eyed-peas/al-tahya-lupinetermis-500g/p/627432,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/scrunch-cashew-alm-pumpkin-200g/p/551320,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-puffs/crush-monster-sweet-chili-70g/p/625342,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pop-corn/fun-day-popcorn-cheese-25g/p/495313,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-cream-biscuits/nutella-b-ready-1p/p/554213,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/shahd-honey-450-gm/p/593072,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/advanced-protein-bar-chocolate-70g/p/505876,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/lentils/dayma-brown-lentils-1kg/p/591198,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices-herbs/knorr-shish-tawook-30g-price-off/p/483152,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chips/abu-auf-pretzels-bbq-250g/p/635552,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/red-pepper/rehana-papprika-70g/p/579381,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/salad-toppings/flying-goose-sauce-green-chilli200m/p/515500,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/hallawa/halwani-halawa-pistachio-275g/p/17107,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chips/lino-oat-snacks-cheddar-cheese-60g/p/537589,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/assorted-biscuits/elabd-mini-butter-biscuits4p-12/p/622652,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/crisps/sallys-healthy-crackers-aa-c100g/p/592515,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafademi-glass-powder85g/p/539387,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/egyptian-rice/almanaly-rice-900gm/p/628100,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/boo-wafer-vanilla-1p-12/p/563939,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/abu-auf-fish-spices-75g/p/578064,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/duplo-choco-haznt-26g/p/19481,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/hot-sauces/durra-hot-ketchup-350g/p/436390,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/eldoha-curry-powder-70gm/p/405458,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/yo-yos-wafer-chocolate-3f-12/p/563949,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/assorted-biscuits/bakey-s-tea-biscuit-9p/p/632179,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices-herbs/spysi-seasoning-fajita-mix-90g/p/530730,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-puffs/class-a-puff-snacks-onion-rings-60g/p/519765,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/abu-ali-thyme-glass-pot-30g/p/37104,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/freska-block-cappuccino-31g-12/p/545036,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/heaven-wafer-biscuit-hazelnut-1p/p/601896,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/castor-oil/p/523042,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/scrunch-alm-cashew-cranberry-40g/p/551324,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/banana-with-cashew-bar-70-gm/p/576415,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/toffees-caramel/saula-butterscotch-candies-pack-12p/p/504076,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices-herbs/5minutes-spicy-bechamel-250g/p/337681,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/blox-wafer-chocolate-60g-6/p/636980,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/salad-dressings/dixie-mills-italian-dress-sqz-250g/p/632909,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/trix-hazelnut-chocolate-wafer-30g/p/610428,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/imtenan-honey-immunity-170g/p/402217,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-cream-biscuits/today-biscocream-32g-12/p/591332,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/foul-medamas-broad-beans/a-m-r-foul-with-hommos-400g/p/586475,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/salmon/fisherman-salmon-in-mustard-170gm/p/538288,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/yo-yos-wafer-chocolate-3p/p/563948,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/safrron/altahhaa-almonds-blueberries100-gm/p/611519,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/crisps/cheesy-discs-w-cheese-paprika-40g/p/533071,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/abu-ali-cinnamon-70g/p/283412,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pasta-sauce/granoro-cherry-tomatoes-400g/p/544082,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/spysi-buffalo-wings-mix90g/p/545454,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/healthy-pasta/el-doha-pasta-viggie-400g/p/605392,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/crackers/class-a-caramel-bisc-w-ginger-37g/p/528945,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/candy-assortment/dolce-fakka-coffee-480g/p/576242,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chips/lino-oat-snacks-siracha-60g/p/537591,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chips/lino-oat-snacks-shrimps-60g/p/537587,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-cream-biscuits/oniro-choco-lava-vanilla-2p/p/610470,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/rave-wafer-milk-cream-4-1/p/633932,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/roasted-peanuts/go-nuts-peanuts-sour-cream-50-g/p/618350,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pop-corn/popz-butter-micrwve-popcorn-3p-270g/p/530479,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cookies/sante-protein-cookiebrownie-50-g/p/558173,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-oil/loro-corn-oil-1-l/p/557976,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/abu-auf-pane-spices-45g/p/578088,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/ready-mixes/dreem-dumpling-mix-200g/p/133423,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/gherkins-pickles/dobella-mixed-pickles-370g/p/488721,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/ready-mixes/bakeland-muffin-mix-400g/p/586016,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/scrunch-alm-cashew-coconut-40g/p/551325,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/date-biscuits/isis-maamoul-dates-25g/p/568656,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/toffees-caramel/teeka-eclair-caram-tin-box-750g/p/591740,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/assorted-biscuits/munch-a-bunch-cinnamon-bisc-42g-12/p/623069,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chewing-gum/mentos-pure-wintergreen-gum-32p/p/355591,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/desiccated-soups/basak-chicken-cream-soup-60g/p/213542,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/oat-biscuits/biscato-digesta-mini-biscits-4p-12/p/485433,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-cream-biscuits/mini-tipo-hazelnut-choco-6p/p/614943,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-cream-biscuits/mini-tipo-milk-cream-choco-1p/p/614913,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/corn-flakes/golden-b-corn-flakes-light-250g/p/474561,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/pure-plain-chocolate-1p-5p/p/465400,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/ready-mixes/bakeland-choco-muffin-cake-400g/p/586017,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-cream-biscuits/mini-tipo-hazelnut-choco-1p/p/614915,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/crisps/sallys-healthy-crackers-a-c100g/p/592516,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pulses-grains/raw-wheat-germ/p/523020,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/oat-biscuits/biscato-digesta-mini-biscits-4p/p/485434,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/scrunch-cashew-alm-pumpkin-40g/p/551323,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/salt/tahbisha-salt-promo-100g-2-1free/p/541232,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/quinoa/life-green-quinoa-tri-color-400g/p/449205,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/cadbury-chocolate-hazelnut-90g-12/p/427914,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/tortilla/doritos-flaming-hot-49g/p/587798,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/special-shape-pasta/pasta-zara-linguine-no-11/p/110011,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/loose-honey/imtenan-sidr-honey-500g/p/552657,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chinese-food/threestar-elephant-rice-noodles400g/p/528246,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-boxes/rocher-chocolate-375gm/p/344962,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/apple-cider/fersan-apple-vinegar-250m/p/465040,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/cadbury-dairy-milk-chocolate-90g-12/p/427912,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/kids-chocolates/kinder-joy-choco-for-boys-20g-16/p/480715,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/fractionated-coconut-oil/p/523027,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/kitkat-4finger-wafer-choco-36-5g-24/p/408873,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/snickers-peanut-butter-1p-24/p/567729,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mini-chocolates/galaxy-caramel-mini-182g-12/p/576312,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/kitkat-choco-wafer-carmal-42g-24/p/514469,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices-herbs/sprinkle-fries-seasoning-kabab-90g/p/384346,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/flour-for-pizza/bakeland-pizza-mix-400g/p/508310,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/cadbury-bubbly-chocolate-87g-12/p/386350,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/special-shape-pasta/granoro-pasta-lasagna-eggs-500g/p/374838,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/ready-mixes/dirty-cookie-choco-ready-mix456g/p/629044,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/galaxy-fusion-milk-peach-35g-20/p/633960,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/organic-nigella-sativa-oil/p/523043,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/eruca-oil/p/523039,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/galaxy-fusion-dark-70-35g-20/p/633956,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/time-wafer-rolls-peanut-butter65g/p/636687,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/light-chocolate/corona-lite-chocolate-35g-12/p/485388,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/flavored-special-oils/imtenan-falx-oil-250m/p/533319,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/safrron/al-tahhan-almonds-bananas100-gm/p/611521,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/morocco-argan-oil/p/523044,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/tomato-paste/agromonte-pesto-cherry-tomato-200g/p/543655,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cookies/sante-go-on-prot-cookie-caram-50g/p/586081,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/twix-extra-chocolate-biscuit-75g-30/p/437262,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/almonds/abu-auf-salted-almond-300g/p/449189,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/carmencita-nutmeg-ground-50g/p/633325,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pop-corn/popz-swet-salt-micrwve-popcorn-85g/p/530472,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/ha-licorice/p/497490,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mints/freee-pastagf-crestdigallo-spi200g/p/561094,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/orange-flowers-hon-kg/p/538373,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/fruity-jam/movenpick-jam-raspb-passion-250g/p/632940,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/japanese-food/uncle-barns-tempura-flour-500g/p/637629,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/ha-cashew-jumbo/p/497669,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/fruity-jam/pico-blueberry-jam-340g/p/613348,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/loacker-tortina-wafer-21g-24/p/43172,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mini-chocolates/maltesers-chocolate-crisp-37g-25/p/433267,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pulses-grains/german-chamomile/p/523012,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/organic-red-quinoa-kg/p/538380,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mushrooms/amr-mushroom-pieds-2840g/p/334227,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/ha-mustard/p/497425,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafa-cumin-powder-200g/p/613884,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/carmencita-chicken-seasoning-75g/p/633323,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/ha-black-hena/p/497418,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/japanese-food/bamboo-sushi-rolling-mat/p/637621,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chinese-food/jade-leaf-rice-flour-400g/p/637623,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/snickers-extreme42g-20/p/621815,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/baking-soda-rising-agents-shortenings/bakeland-cake-improver-23g-25/p/586021,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mints/freee-pasta-gluten-free-verm350-gm/p/561103,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chewing-gum/extra-gum-bubblemint-14g-30/p/518630,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/glxy-fusion-blonde-sea-salt-35g-20/p/633958,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/snickers-chocolate-w-peanut-80g-24/p/437265,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cake-muffin/twinkies-peanut-butter-1p-12/p/636722,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/ha-rose-petals/p/497457,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/time-crepe-wafer-chocolate-65g/p/636681,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/black-seed-flowers-honey/p/522972,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/domaine-natroun-ex-v-olive-oil-500m/p/476534,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/happiness-milk-chocolate-bar-1p-6/p/633925,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/japanese-food/haday-premium-soy-sauce-380-ml/p/544830,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/light-chocolate/corona-milk-salted-almd-1p-6/p/628213,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/other-spreadables/menz-gasser-marroni-chestnut-340g/p/456522,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/galaxy-milk-chocolate-56g-12/p/485404,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/safrron/al-tahhan-almond-mango100-gm/p/611522,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/cadbury-marvellous-chocolate160g-8/p/431608,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mint-candy-delight/tic-tac-spearmint-10-2g-12/p/576103,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/valor-70-dark-caramel-salt100g/p/608955,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-biscuits/tipo-hazelnut-biscuit-1p/p/561737,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/fruity-jam/pico-mixed-berry-jam-340g/p/613349,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/fruity-jam/vitrac-fig-jam-20g-24/p/570282,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/valor-milk-no-sugar-100g/p/608960,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chinese-food/ds-h-black-mushroom-100g/p/528449,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafa-nutmeg-powder-65gm/p/507796,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pulses-grains/organic-black-seeds/p/523004,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/mars-chocolate-bar-51g-24/p/437263,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cake-decoration/fondo-roll-sugar-paste-black-500g/p/491436,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/pasta-sauce/panzani-sauce-champignons-190g/p/632899,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/ha-green-tea/p/497500,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/wave-wafer-with-milk-1p-5/p/465403,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/crackers/classa-stroopwafel-milk-honey30g-36/p/471712,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/galaxy-chocolate-hazelnut-36g-12/p/70640,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/abu-auf-b-forest-dried-fruits35g/p/561110,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/hot-sauces/naturesta-hot-sauce-chili-lime180g/p/635520,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/olive-oil/rosemary-oil-25-ml/p/550453,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/ha-pistachios-kernel-usa/p/497647,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/snacking-chocolates/raffaello-t3-coconut-choco-30g-16/p/480724,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/fruity-jam/movenpick-mango-jam-250g/p/632936,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/lite-bite-chocolate-brownies70g/p/576424,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/oats/healthy-mill-quick-cooking-oats500g/p/529631,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/spices/haj-arafamasala-spices70g/p/539392,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/huesitos-creamy-20g-2/p/636691,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/dates-dried-fruits/ha-hazelnut-raw/p/497661,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/gly-soap-lavender-kg/p/538393,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mayonnaise/mazola-mayonnaise-lemon-340m/p/197644,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/galaxy-chocolate-hazelnut-80g-12/p/437260,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/mini-chocolates/m-m-s-crispy-36g-24/p/542861,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/wafers/loacker-coconut-milk-wafer-100g/p/106098,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolate-biscuits/bimbo-xl-bisc-coated-choco-1p-12/p/523439,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/flavored-special-oils/haj-arafa-paprika-oil-150m/p/540227,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/hot-sauces/naturesta-sauce-sweetchililime180g/p/635525,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/echinacea-honey-kg/p/538374,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/pure-seody-honey-wild-flowers-/p/522962,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/jelly-candy/hola-churros-oiled-20g/p/638378,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/japanese-food/g-l-buckwheat-noodles-300g/p/637630,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/natural-honey/pico-anise-honey-340g/p/612891,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chocolates/house-of-cocoa-salt-car-milk-bar85g/p/595815,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/hajarafa-protein-bar-cookies-65g/p/602092,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/cereal-bars/tgh-protein-crisp-bar-caramel-60g/p/599897,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/oat-biscuits/biscato-digesta-biscuit-light210g-6/p/409741,False
Food Cupboard,https://www.carrefouregypt.com/mafegy/en/chewing-gum/extra-gum-spearmint-14g-30/p/44944,False
